"행정구역(시군구)별","연령별","항목","단위","2025.04 월","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년","2024 년",
"대전광역시","23세","총인구수[명]","명","18068","22558","23034","22412","22769","22923","22163","21795","20931","20154","20952","18810",
"대전광역시","24세","총인구수[명]","명","20284","20439","22171","22731","22159","22583","22709","22030","21723","20813","20137","21086",
"대전광역시","25세","총인구수[명]","명","20413","19842","20150","21900","22561","22077","22333","22471","21821","21671","20930","20104",
"대전광역시","26세","총인구수[명]","명","20294","19627","19429","20025","21627","22337","21709","22134","22322","21862","21564","20574",
"대전광역시","27세","총인구수[명]","명","21113","19133","19367","19388","19887","21316","22023","21532","21930","22237","21816","21346",
"대전광역시","28세","총인구수[명]","명","21438","19345","18994","19333","19232","19645","20963","21796","21433","21902","22079","21663",
"대전광역시","29세","총인구수[명]","명","21871","20011","19245","18945","19052","18939","19329","20754","21655","21332","21758","21888",
"대전광역시","30세","총인구수[명]","명","21576","20114","19720","19213","18675","18663","18493","19092","20647","21385","21116","21660",
"대전광역시","31세","총인구수[명]","명","21048","22699","19753","19663","18914","18273","18188","18272","18847","20552","21305","20936",
"대전광역시","32세","총인구수[명]","명","21483","24865","22296","19574","19367","18523","17885","18046","18200","18808","20442","21227",
"대전광역시","33세","총인구수[명]","명","20611","25417","24437","22164","19255","19042","18165","17656","17965","18112","18790","20418",
"대전광역시","34세","총인구수[명]","명","19084","25245","24825","24229","21739","18873","18544","17846","17505","17779","17969","18717",
"대전광역시","35세","총인구수[명]","명","18223","24871","24639","24628","23814","21301","18477","18354","17697","17543","17682","17890",
"대전광역시","36세","총인구수[명]","명","17657","22394","24305","24494","24348","23368","20861","18297","18175","17621","17349","17600",
"대전광역시","37세","총인구수[명]","명","17400","23991","21938","24002","24105","23952","22961","20520","18057","18066","17446","17249",
"대전광역시","38세","총인구수[명]","명","17172","23799","23475","21722","23668","23714","23636","22641","20203","18008","17946","17386",
"대전광역시","39세","총인구수[명]","명","17837","24301","23332","23190","21399","23331","23270","23364","22373","20117","17920","17854",
"대전광역시","40세","총인구수[명]","명","17480","26316","23793","23015","22837","21198","22950","23012","23044","22314","20065","17838",
"대전광역시","41세","총인구수[명]","명","19238","28019","25848","23620","22786","22595","20897","22760","22797","22917","22236","20007",
"대전광역시","42세","총인구수[명]","명","21386","27311","27583","25685","23252","22557","22358","20718","22574","22645","22864","22111",
"대전광역시","43세","총인구수[명]","명","22816","28984","26849","27357","25342","23068","22296","22169","20556","22436","22615","22824",
"대전광역시","44세","총인구수[명]","명","22672","27986","28598","26663","27014","25140","22788","22148","21906","20424","22407","22536",
"대전광역시","45세","총인구수[명]","명","22434","28896","27700","28356","26421","26743","24910","22588","21971","21842","20354","22354",
"대전광역시","46세","총인구수[명]","명","20894","28982","28518","27456","28048","26150","26456","24747","22364","21857","21721","20279",
"대전광역시","47세","총인구수[명]","명","21448","26175","28643","28223","27114","27758","25931","26207","24479","22211","21676","21686",
"대전광역시","48세","총인구수[명]","명","20756","23969","25836","28330","27922","26747","27444","25715","25905","24270","22018","21608",
"대전광역시","49세","총인구수[명]","명","22140","24962","23640","25560","27969","27696","26451","27152","25422","25738","24175","21867",
"대전광역시","50세","총인구수[명]","명","22939","24821","24600","23354","25197","27610","27378","26197","26839","25160","25556","24029",
"대전광역시","51세","총인구수[명]","명","25534","22388","24437","24367","23035","24842","27257","27014","25818","26637","24990","25401",
"대전광역시","52세","총인구수[명]","명","25037","26231","22010","24117","23964","22674","24447","27033","26565","25571","26395","24783",
"대전광역시","53세","총인구수[명]","명","25561","27627","25858","21728","23769","23637","22409","24098","26652","26310","25433","26188",
"대전광역시","54세","총인구수[명]","명","25784","27118","27180","25523","21392","23430","23299","22091","23703","26384","26157","25190",
"대전광역시","55세","총인구수[명]","명","24879","24654","26724","26758","25144","21127","23052","23000","21779","23493","26182","26005",
"대전광역시","56세","총인구수[명]","명","26657","21826","24296","26385","26308","24699","20838","22679","22616","21511","23311","26005",
"대전광역시","57세","총인구수[명]","명","23155","22305","21502","23918","26000","25965","24373","20506","22272","22291","21300","23100",
"대전광역시","58세","총인구수[명]","명","22136","20342","21994","21227","23574","25676","25570","24028","20127","22010","22146","21138",
"대전광역시","59세","총인구수[명]","명","21479","20336","20063","21734","20914","23323","25246","25275","23646","19893","21788","21944",
"대전광역시","60세","총인구수[명]","명","22376","17719","19993","19796","21363","20614","22973","24881","24846","23311","19680","21597",
"대전광역시","61세","총인구수[명]","명","18814","14385","17445","19770","19508","21021","20325","22612","24467","24461","23035","19504",
"대전광역시","62세","총인구수[명]","명","22731","15457","14127","17217","19489","19160","20653","20043","22215","24070","24179","22837",
"대전광역시","63세","총인구수[명]","명","22271","11485","15201","13963","16949","19233","18870","20370","19682","21883","23787","23991",
"대전광역시","64세","총인구수[명]","명","24691","12601","11327","15013","13769","16714","18891","18514","20010","19371","21634","23557",
"대전광역시","65세","총인구수[명]","명","22472","12215","12425","11175","14784","13547","16412","18645","18192","19692","19107","21426",
"대전광역시","66세","총인구수[명]","명","19599","11929","12019","12269","11026","14613","13365","16142","18302","17932","19423","18917",
"대전광역시","67세","총인구수[명]","명","19097","11292","11736","11859","12072","10902","14411","13182","15905","18052","17782","19274",
"대전광역시","68세","총인구수[명]","명","17842","9032","11136","11620","11642","11870","10728","14201","12950","15700","17903","17637",
"대전광역시","69세","총인구수[명]","명","17150","8263","8872","10968","11442","11481","11679","10563","13945","12783","15496","17720",
"대전광역시","70세","총인구수[명]","명","17442","8728","8134","8719","10781","11273","11273","11504","10391","13717","12648","15360",
"대전광역시","71세","총인구수[명]","명","12847","8555","8587","8009","8598","10630","11121","11109","11248","10165","13507","12489",
"대전광역시","72세","총인구수[명]","명","12902","10662","8416","8472","7888","8475","10430","10918","10922","11041","10057","13342",
"대전광역시","73세","총인구수[명]","명","11506","8421","10438","8283","8320","7764","8302","10272","10682","10699","10896","9948",
"대전광역시","74세","총인구수[명]","명","10014","6894","8322","10233","8117","8158","7594","8158","10047","10473","10503","10765",
"대전광역시","75세","총인구수[명]","명","10583","7538","6712","8157","9997","7982","7974","7437","7977","9794","10301","10316",
"대전광역시","76세","총인구수[명]","명","10179","6819","7380","6539","7958","9788","7802","7774","7253","7791","9621","10134",
"대전광역시","77세","총인구수[명]","명","9303","6134","6617","7210","6350","7764","9555","7570","7543","7048","7618","9452",
"대전광역시","78세","총인구수[명]","명","8812","5812","5936","6422","7015","6143","7548","9287","7357","7319","6863","7428",
"대전광역시","79세","총인구수[명]","명","6235","5363","5594","5731","6220","6779","5914","7291","8970","7082","7126","6691",
"대전광역시","80세","총인구수[명]","명","6735","4778","5120","5358","5578","5986","6581","5737","7012","8562","6860","6924",
"대전광역시","81세","총인구수[명]","명","6588","4117","4546","4905","5112","5354","5730","6298","5475","6713","8193","6586",
"대전광역시","82세","총인구수[명]","명","7394","3698","3907","4324","4616","4877","5093","5473","6001","5174","6406","7853",
"대전광역시","83세","총인구수[명]","명","6835","3002","3485","3671","4061","4386","4620","4811","5190","5653","4899","6090",
"대전광역시","84세","총인구수[명]","명","4876","2666","2798","3269","3482","3825","4140","4357","4515","4830","5350","4614",
"대전광역시","85세","총인구수[명]","명","4784","2319","2480","2611","2988","3242","3557","3846","4046","4130","4501","4996",
